Pos,2PA,FTA,AST,TOV
PG,6.153846153846153,3.794871794871795,7.692307692307692,2.974358974358974
SF,5.014925373134328,1.9701492537313432,1.6119402985074625,1.0746268656716416
SF,4.1652892561983474,2.677685950413223,2.0826446280991737,1.4876033057851241
PF,7.30827067669173,3.789473684210526,1.6240601503759395,1.2180451127819547
SG,8.661654135338345,3.248120300751879,4.060150375939849,1.3533834586466165
SG,3.193548387096774,1.0161290322580645,1.8870967741935485,1.3064516129032258
PF,5.450704225352112,2.408450704225352,7.859154929577466,2.915492957746479
PF,3.130434782608696,1.3913043478260871,1.3913043478260871,1.565217391304348
PF,5.869565217391305,4.108695652173914,1.3695652173913044,1.7608695652173914
C,6.212389380530973,2.5486725663716814,2.7079646017699113,1.2743362831858407
PF,9.76056338028169,6.845070422535212,4.183098591549296,2.7887323943661975
SG,5.5636363636363635,1.9636363636363634,3.272727272727273,2.618181818181818
PF,11.362126245847175,3.4684385382059797,2.1528239202657806,1.3156146179401993
PF,3.0,4.5,1.5,1.5
C,7.623529411764705,5.08235294117647,0.8470588235294118,1.2705882352941176
SG,6.345762711864407,3.1728813559322036,2.31864406779661,1.2203389830508475
SG,9.764383561643836,11.638356164383563,7.397260273972603,4.438356164383562
PF,4.578947368421052,1.263157894736842,1.5789473684210527,1.4210526315789473
SF,5.142857142857142,3.0252100840336134,2.571428571428571,0.9075630252100839
C,16.316546762589926,7.2517985611510785,2.201438848920863,2.201438848920863
SG,6.226415094339623,1.8113207547169812,2.377358490566038,1.2452830188679245
SF,6.428571428571429,1.5194805194805197,2.4545454545454546,1.7532467532467533
PF,11.860058309037901,3.1486880466472305,3.3586005830903796,1.469387755102041
SG,9.238938053097344,3.8230088495575214,3.504424778761062,1.2743362831858407
SF,3.6,2.4,2.2666666666666666,1.5999999999999999
C,8.379310344827587,3.7241379310344827,2.4827586206896552,2.1724137931034484
C,6.545454545454546,3.272727272727273,0.9818181818181817,0.9818181818181817
C,8.520710059171599,6.390532544378699,1.9171597633136095,1.7041420118343198
SF,9.886567164179104,3.008955223880597,4.405970149253731,1.9343283582089552
C,7.859154929577466,2.7887323943661975,3.802816901408451,1.7746478873239437
C,8.842105263157896,2.5263157894736836,2.1052631578947367,2.9473684210526314
PF,4.354838709677419,2.032258064516129,1.7419354838709675,1.4516129032258065
PF,6.000000000000001,4.040816326530613,1.5918367346938778,1.2244897959183674
C,11.305785123966942,5.652892561983471,2.677685950413223,2.9752066115702482
SG,8.014598540145986,2.3649635036496353,2.89051094890511,2.102189781021898
PF,5.707317073170732,2.414634146341464,1.975609756097561,1.75609756097561
SG,7.7142857142857135,2.2207792207792205,3.5064935064935066,2.688311688311688
PG,5.693023255813953,2.8465116279069766,5.190697674418605,1.6744186046511629
PF,3.4468085106382977,1.5319148936170213,3.829787234042553,1.5319148936170213
PF,4.023529411764706,3.176470588235294,1.9058823529411764,2.1176470588235294
PG,7.640816326530613,1.9102040816326533,4.995918367346938,1.9102040816326533
SG,11.204610951008645,3.1123919308357344,6.9510086455331415,3.1123919308357344
SF,3.0240000000000005,1.296,1.872,0.8639999999999999
PF,9.818181818181818,4.620320855614973,3.46524064171123,1.9251336898395723
C,9.957446808510639,3.446808510638298,1.2765957446808511,1.5319148936170213
SF,5.857627118644067,1.5864406779661018,1.8305084745762712,1.0983050847457627
C,7.629139072847683,1.4304635761589404,4.768211920529802,1.4304635761589404
SG,7.466666666666667,1.8666666666666667,2.6666666666666665,2.6666666666666665
SF,3.4342105263157894,1.6578947368421053,1.5394736842105265,1.0657894736842106
C,7.42857142857143,5.904761904761906,1.3333333333333335,2.2857142857142856
SG,5.617834394904459,1.2611464968152868,4.356687898089172,1.8343949044585988
SF,6.75,2.5875,2.025,1.8
SF,9.382978723404255,5.361702127659574,1.7234042553191489,1.9148936170212765
C,11.866666666666667,3.0666666666666664,1.8666666666666667,2.6666666666666665
SF,3.6180904522613067,1.2663316582914574,4.341708542713568,2.170854271356784
PF,6.420382165605096,3.210191082802548,1.8343949044585988,1.1464968152866242
PF,3.393939393939394,1.575757575757576,6.303030303030304,2.4242424242424243
PF,12.212389380530974,6.265486725663718,4.460176991150443,3.185840707964602
PG,14.990881458966566,5.580547112462006,7.003039513677812,2.844984802431611
PF,8.75,2.875,1.75,1.75
SF,5.7049180327868845,3.737704918032786,2.3606557377049175,0.9836065573770492
PG,8.533333333333333,3.466666666666667,2.6666666666666665,2.1333333333333333
C,8.589473684210526,4.168421052631579,1.768421052631579,2.1473684210526316
SF,8.323699421965317,4.786127167630058,3.3294797687861273,2.7052023121387285
PF,6.037267080745341,1.7888198757763973,1.7888198757763973,0.44720496894409933
PG,10.98529411764706,3.176470588235294,6.75,2.1176470588235294
SG,6.422535211267604,2.0281690140845066,5.408450704225352,2.704225352112676
PG,13.630057803468207,5.930635838150289,10.61271676300578,4.057803468208093
SG,5.666666666666666,1.6666666666666665,1.6666666666666665,0.6666666666666666
SG,6.7924528301886795,1.6981132075471699,4.754716981132075,2.0377358490566038
PF,3.7636363636363637,1.6363636363636365,1.9636363636363634,0.9818181818181817
PF,5.3076923076923075,1.8461538461538463,2.769230769230769,1.8461538461538463
C,8.813278008298754,3.5850622406638997,5.676348547717842,3.5850622406638997
SF,7.9322033898305095,5.28813559322034,1.8305084745762712,1.6271186440677967
PG,6.072289156626505,2.1686746987951806,3.469879518072289,1.7349397590361444
SG,8.0,3.407407407407407,4.444444444444445,0.8888888888888887
C,12.6,4.6125,7.875,3.4875000000000003
C,6.931677018633541,3.354037267080745,1.3416149068322978,1.1180124223602483
SF,5.716738197424894,3.2446351931330475,1.6995708154506437,0.7725321888412017
PG,8.905263157894737,1.7052631578947368,8.336842105263159,1.5157894736842106
C,8.345454545454546,3.6,3.109090909090909,2.1272727272727274
PG,5.163934426229509,1.4754098360655739,5.163934426229509,1.6229508196721314
C,8.502512562814072,4.160804020100502,3.437185929648241,1.6281407035175879
C,12.568047337278108,3.621301775147929,2.1301775147928996,2.1301775147928996
SG,6.237082066869302,2.954407294832827,4.486322188449848,1.6413373860182372
PF,8.120300751879698,2.1654135338345863,2.1654135338345863,1.6240601503759395
PF,3.670588235294118,1.835294117647059,1.6941176470588233,1.1294117647058823
SG,3.337748344370861,1.9072847682119207,4.52980132450331,2.384105960264901
PG,2.341463414634146,3.3658536585365852,6.146341463414634,3.512195121951219
SF,6.234636871508381,3.217877094972067,1.8100558659217878,1.4078212290502794
SG,4.811059907834101,2.3225806451612905,1.8248847926267282,1.327188940092166
C,5.109677419354839,1.8580645161290323,2.0903225806451613,0.9290322580645162
SF,2.1686746987951806,1.5180722891566263,2.6024096385542164,1.7349397590361444
PF,4.684931506849314,1.9726027397260275,2.712328767123288,2.4657534246575343
PF,9.36,3.6,1.872,2.16
C,8.581395348837209,2.0930232558139537,2.72093023255814,1.8837209302325582
SG,8.967971530249109,3.0747330960854087,2.6903914590747333,1.4092526690391458
SG,5.275862068965517,2.4827586206896552,1.2413793103448276,0.9310344827586207
SG,12.310344827586208,5.793103448275862,4.344827586206898,3.5172413793103448
SF,7.690909090909091,2.290909090909091,1.1454545454545455,1.6363636363636365
SG,3.75,0.7499999999999999,1.25,1.25
SG,6.951724137931034,3.227586206896552,3.3517241379310345,1.7379310344827585
C,9.870967741935482,3.8709677419354835,2.129032258064516,1.9354838709677418
C,8.88,3.8400000000000003,1.2,2.64
SF,15.777777777777779,7.888888888888889,5.444444444444445,2.8888888888888893
C,3.724137931034483,0.8866995073891625,1.9507389162561577,1.4187192118226601
SG,13.864864864864865,5.351351351351351,5.351351351351351,3.1621621621621623
PG,9.792,7.488,7.68,2.784
PF,5.747899159663865,2.7226890756302518,1.5126050420168067,0.9075630252100839
C,9.068702290076336,1.648854961832061,2.7480916030534353,1.648854961832061
C,6.876404494382022,2.966292134831461,2.0224719101123596,1.348314606741573
C,7.199999999999999,1.986206896551724,1.7379310344827585,2.4827586206896552
PF,6.7924528301886795,4.415094339622642,3.6226415094339623,2.830188679245283
PG,5.767955801104971,5.8674033149171265,7.458563535911602,3.0828729281767955
SF,4.574585635359115,3.381215469613259,1.1933701657458562,1.591160220994475
PF,4.99009900990099,1.2475247524752475,1.9603960396039606,1.0693069306930691
C,8.112676056338026,5.070422535211267,2.1971830985915495,2.0281690140845066
C,6.1395348837209305,5.023255813953488,1.9534883720930232,2.2325581395348837
PF,6.644295302013423,3.7449664429530203,1.8120805369127517,1.9328859060402686
SF,5.318181818181818,2.454545454545454,2.659090909090909,1.6363636363636362
SF,5.170212765957447,2.680851063829787,3.829787234042553,1.7234042553191489
PG,12.763636363636364,5.236363636363636,6.545454545454546,1.309090909090909
SF,6.075,2.25,1.575,1.3499999999999999
PG,9.068702290076336,5.221374045801526,8.793893129770993,3.297709923664122
SG,1.7142857142857142,5.428571428571428,1.7142857142857142,1.142857142857143
SG,2.80327868852459,1.4754098360655739,2.0655737704918034,0.8852459016393442
SF,3.673469387755102,0.7346938775510204,3.085714285714286,1.1755102040816328
SG,11.934246575342465,2.5643835616438357,4.33972602739726,1.7753424657534245
PG,10.588235294117647,1.1550802139037433,9.625668449197862,2.695187165775401
SF,5.7049180327868845,2.1639344262295084,1.5737704918032787,1.3770491803278688
PF,6.693467336683418,1.4472361809045227,1.9899497487437188,1.085427135678392
C,9.542168674698795,2.6024096385542164,1.0843373493975903,1.7349397590361444
SG,3.6923076923076925,1.3846153846153846,1.3846153846153846,0.9230769230769231
SF,6.5675675675675675,1.9459459459459458,0.9729729729729729,1.7027027027027026
PG,6.213197969543147,2.375634517766498,7.6751269035533,1.8274111675126905
SF,2.0526315789473686,1.4210526315789473,1.263157894736842,1.1052631578947367
SG,11.628318584070795,4.619469026548672,4.460176991150442,2.0707964601769913
SG,9.991836734693877,8.081632653061224,2.644897959183673,1.9102040816326533
C,4.137931034482759,2.4827586206896552,2.896551724137931,1.6551724137931036
PG,8.123076923076923,3.6923076923076925,5.3538461538461535,2.5846153846153848
SF,11.558528428093645,4.45484949832776,5.177257525083612,2.648829431438127
SF,5.366459627329191,4.472049689440993,2.6832298136645956,0.8944099378881987
PG,4.8,2.7199999999999998,2.88,1.28
PF,9.185185185185185,4.148148148148148,2.3703703703703702,2.074074074074074
SG,6.44776119402985,2.8656716417910446,4.656716417910448,2.149253731343283
SG,13.224489795918368,4.9329446064139955,4.513119533527696,2.8338192419825075
SF,4.235294117647059,1.411764705882353,1.411764705882353,0.7058823529411765
SG,8.788732394366198,3.0422535211267605,3.5492957746478875,2.3661971830985915
SG,9.494505494505495,1.5824175824175826,2.769230769230769,1.3846153846153846
PG,13.12258064516129,5.341935483870968,8.47741935483871,3.832258064516129
SF,9.696594427244582,5.126934984520124,1.5603715170278638,1.8947368421052633
PF,5.8546712802768175,1.494809688581315,1.7439446366782008,1.619377162629758
PF,7.2,2.88,2.56,2.56
PF,5.323943661971832,1.0140845070422535,1.5211267605633803,1.0140845070422535
PG,8.678571428571429,1.9285714285714286,5.625,1.125
PG,10.089171974522294,3.4394904458598727,4.815286624203822,3.210191082802548
SF,2.597938144329897,2.1030927835051543,1.3608247422680413,0.8659793814432989
PG,11.25,2.3906249999999996,5.765624999999999,2.6718749999999996
PG,10.811145510835914,3.4551083591331273,5.34984520123839,2.452012383900929
SF,7.081967213114754,4.426229508196721,3.245901639344263,2.6557377049180326
C,2.9508196721311477,1.4754098360655739,2.6557377049180326,1.1803278688524592
SF,3.345132743362832,2.0707964601769913,3.026548672566371,1.752212389380531
SF,5.69620253164557,2.734177215189873,1.5949367088607593,1.8227848101265822
PF,6.7072243346007605,1.7794676806083651,3.011406844106464,1.505703422053232
PG,5.142857142857142,3.6302521008403357,7.865546218487395,3.1764705882352944
PG,6.786885245901639,4.868852459016393,5.60655737704918,3.8360655737704925
PG,7.258064516129032,2.6129032258064515,5.225806451612903,2.6129032258064515
PF,3.857142857142857,1.0285714285714287,1.8,1.2857142857142858
C,8.562162162162162,3.308108108108108,1.7513513513513512,2.1405405405405404
SG,3.0,0.8999999999999999,3.0,3.0
SG,6.415841584158416,3.920792079207921,4.633663366336634,0.712871287128713
PG,5.884615384615384,1.7307692307692306,5.1923076923076925,2.0769230769230766
PG,9.583617747440274,1.8430034129692832,4.054607508532423,2.0887372013651877
C,14.126582278481013,5.012658227848101,4.556962025316455,2.734177215189873
SF,5.91044776119403,3.761194029850746,1.0746268656716418,1.0746268656716418
SF,2.1176470588235294,0.9965397923875433,3.114186851211073,1.1211072664359862
C,6.666666666666666,2.333333333333333,5.999999999999999,2.333333333333333
PF,2.4489795918367347,1.2244897959183674,1.2244897959183674,0.7346938775510203
C,12.23076923076923,4.846153846153847,2.769230769230769,3.0000000000000004
PG,5.4961832061068705,3.5725190839694663,5.770992366412215,1.9236641221374047
SG,5.6160000000000005,4.464,2.3040000000000003,2.016
SG,9.712230215827338,4.014388489208633,3.755395683453237,3.237410071942446
C,4.453608247422681,2.7835051546391756,3.154639175257732,2.041237113402062
SF,4.293577981651376,1.6513761467889907,1.3211009174311927,1.3211009174311927
SF,5.387755102040817,1.7142857142857144,2.9387755102040813,1.7142857142857144
SF,9.704347826086957,4.591304347826087,1.565217391304348,1.565217391304348
PG,12.244897959183675,0.7346938775510203,6.612244897959184,3.1836734693877555
PF,11.954198473282442,3.1603053435114505,2.4732824427480917,2.610687022900763
PF,14.345864661654133,4.060150375939849,4.601503759398495,1.894736842105263
PF,2.6666666666666665,3.637890048992321,1.9999999999999998,1.9999999999999998
PF,11.086956521739129,4.565217391304348,2.739130434782609,2.0869565217391304
C,9.333333333333334,4.666666666666667,1.5555555555555556,2.0
PF,2.7272727272727275,1.9090909090909092,1.9090909090909092,1.090909090909091
PG,9.485714285714286,4.571428571428571,7.6571428571428575,2.6285714285714286
SG,7.703056768558953,1.4148471615720524,4.716157205240175,2.200873362445415
PG,10.657039711191336,2.4693140794223822,9.35740072202166,2.7292418772563183
SF,5.798657718120805,0.7248322147651006,4.10738255033557,1.691275167785235
SG,7.45945945945946,1.6216216216216217,5.513513513513513,3.2432432432432434
C,9.572254335260116,5.202312138728323,5.202312138728323,2.7052023121387285
C,8.135593220338983,2.64406779661017,3.6610169491525424,1.6271186440677967
SG,6.750000000000001,3.3750000000000004,3.857142857142857,2.0892857142857144
SF,8.224137931034482,3.103448275862069,3.4137931034482762,2.9482758620689653
SF,9.439024390243903,2.853658536585366,1.75609756097561,1.975609756097561
SF,8.54237288135593,2.898305084745762,2.7457627118644066,1.2203389830508473
PF,10.407582938388625,2.3886255924170614,2.559241706161137,1.876777251184834
C,10.528301886792454,5.660377358490566,2.0377358490566038,1.8113207547169812
C,6.5207547169811315,3.8037735849056604,2.0377358490566038,1.2226415094339622
SG,7.985915492957746,3.676056338028169,2.2816901408450705,1.9014084507042255
PF,5.958620689655172,1.7379310344827585,2.2344827586206897,2.4827586206896552
PF,13.403076923076922,6.092307692307692,3.433846153846154,3.3230769230769233
SF,7.011235955056181,2.966292134831461,2.0224719101123596,2.292134831460674
SG,5.318181818181818,4.2272727272727275,2.7272727272727275,1.772727272727273
C,10.690909090909091,3.9272727272727272,2.6181818181818177,1.5272727272727273
SG,8.415584415584416,3.0389610389610393,3.389610389610389,2.2207792207792205
SG,5.230769230769231,2.4615384615384617,2.6153846153846154,1.0769230769230769
SF,6.096774193548388,0.8709677419354838,1.7419354838709675,0.8709677419354838
SG,1.3333333333333335,1.2121212121212122,1.696969696969697,1.2121212121212122
SF,7.974683544303797,1.7088607594936709,2.050632911392405,1.1392405063291138
SF,7.647668393782383,1.6787564766839378,1.4922279792746114,0.7461139896373057
SG,5.097345132743363,1.5929203539823007,3.504424778761062,1.9115044247787607
SG,6.300000000000001,2.6999999999999997,3.0,1.6500000000000001
C,8.727272727272727,3.7402597402597397,0.9350649350649349,0.9350649350649349
PG,7.375609756097562,1.5804878048780486,8.78048780487805,3.336585365853658
PG,16.75384615384615,3.876923076923077,7.753846153846154,3.4615384615384617
SG,6.569343065693431,3.547445255474453,1.5766423357664232,1.3138686131386863
PG,8.606413994169097,3.1486880466472305,4.303206997084549,2.309037900874636
PG,8.47741935483871,4.064516129032258,10.219354838709679,3.135483870967742
PG,10.654205607476635,4.934579439252336,6.953271028037383,3.4766355140186915
PG,9.247706422018348,5.0642201834862375,7.266055045871559,4.183486238532109
PF,13.03448275862069,4.9655172413793105,5.172413793103448,2.7931034482758625
PF,6.075,2.9250000000000003,4.5,1.575
PF,7.76978417266187,2.0719424460431655,1.553956834532374,1.0359712230215827
PF,6.704453441295547,2.769230769230769,2.769230769230769,1.8947368421052633
SG,6.726643598615918,2.366782006920415,6.726643598615918,2.491349480968858
PF,2.892857142857143,1.6071428571428572,1.6071428571428572,0.6428571428571429
PG,11.454545454545455,4.207792207792208,4.675324675324675,3.0389610389610393
PF,4.044943820224719,1.0112359550561798,1.6179775280898876,0.8089887640449438
PF,3.0566037735849054,0.679245283018868,2.0377358490566038,1.358490566037736
PG,13.963636363636365,4.472727272727273,3.272727272727273,2.6181818181818177
SG,2.3649635036496353,1.8394160583941606,2.4963503649635035,1.051094890510949
SF,4.67027027027027,0.972972972972973,1.7513513513513512,1.5567567567567568
PF,12.579545454545453,5.21590909090909,3.579545454545454,2.5568181818181817
PG,11.389830508474576,5.28813559322034,8.135593220338983,3.5593220338983054
SG,7.6521739130434785,2.2608695652173916,2.4347826086956523,1.565217391304348
SG,5.3999999999999995,2.8125,5.5125,1.9124999999999999
PG,10.481012658227847,3.6455696202531644,6.60759493670886,3.873417721518987
PG,10.403041825095055,1.7794676806083651,6.7072243346007605,1.9163498098859315
SG,4.909090909090909,0.8181818181818181,1.3636363636363638,1.9090909090909092
SF,2.8489208633093526,0.6474820143884892,2.8489208633093526,0.6474820143884892
C,7.558011049723755,3.7790055248618777,1.9889502762430937,2.187845303867403
SG,7.249999999999999,2.25,4.5,1.75
PF,5.684210526315789,2.1654135338345863,4.060150375939849,4.330827067669173
PF,12.06997084548105,4.9329446064139955,3.1486880466472305,2.41399416909621
PG,9.06474820143885,5.43884892086331,7.899280575539568,2.8489208633093526
PG,9.346153846153847,3.634615384615385,6.9230769230769225,2.769230769230769
SG,4.129032258064516,1.8064516129032258,3.2258064516129035,1.2903225806451613
C,7.618257261410788,2.688796680497925,2.5394190871369293,1.1950207468879668
PG,9.194805194805195,2.9610389610389607,5.766233766233767,2.9610389610389607
PF,3.6,1.5428571428571427,2.314285714285714,2.314285714285714
SG,4.037383177570093,1.0093457943925233,1.6822429906542058,1.3457943925233646
PF,11.324503311258278,3.337748344370861,2.503311258278146,2.1456953642384105
SF,7.2,4.114285714285714,4.114285714285714,2.057142857142857
SG,3.0909090909090904,1.0909090909090908,2.1818181818181817,1.4545454545454546
PF,1.7142857142857142,1.2857142857142856,1.9285714285714284,1.2857142857142856
PF,0.989010989010989,1.1868131868131868,1.5824175824175826,1.3846153846153846
SG,5.339712918660288,0.6889952153110048,3.444976076555024,2.0669856459330145
C,10.513274336283187,6.902654867256637,4.672566371681416,3.2920353982300887
SF,4.623853211009174,1.1559633027522935,1.6513761467889907,0.49541284403669716
SG,6.545454545454546,5.355371900826446,3.570247933884297,2.677685950413223
PF,1.8892128279883382,0.7346938775510204,1.6793002915451898,1.0495626822157436
SG,9.0,1.9090909090909092,5.454545454545455,3.8181818181818183
C,6.589830508474576,3.294915254237288,1.4644067796610167,1.7084745762711864
C,12.681818181818183,3.9545454545454546,2.590909090909091,2.4545454545454546
SF,7.411764705882353,0.5294117647058824,3.176470588235294,1.8529411764705883
SG,7.46218487394958,3.73109243697479,6.655462184873949,2.2184873949579833
C,7.5,3.0,2.6999999999999997,2.1
C,13.41614906832298,3.0186335403726705,4.024844720496894,1.5652173913043477
C,7.935483870967741,4.064516129032258,2.32258064516129,2.9032258064516125
SG,7.714285714285714,0.7714285714285714,2.5714285714285716,2.5714285714285716
SG,9.305084745762711,3.508474576271186,3.661016949152542,2.898305084745762
PG,8.565916398713828,4.97749196141479,5.556270096463022,2.4308681672025725
SG,9.333333333333334,2.2222222222222223,2.4444444444444446,1.5555555555555556
SG,6.631578947368421,3.7894736842105257,2.8421052631578947,2.2105263157894735
PG,6.901554404145078,3.5440414507772013,4.66321243523316,2.051813471502591
SF,12.583586626139818,3.2826747720364744,1.6413373860182372,1.4224924012158056
PF,7.366336633663367,2.7326732673267324,2.4950495049504955,1.900990099009901
PG,7.666666666666666,2.333333333333333,5.0,4.666666666666666
PG,18.752089136490248,6.71866295264624,7.01949860724234,4.512534818941504
PG,8.930232558139535,2.7906976744186047,3.7674418604651163,2.3720930232558137
SG,7.1417004048583,4.518218623481782,5.101214574898785,1.8947368421052633
C,12.48,4.319999999999999,1.44,2.1599999999999997
SF,12.797687861271676,5.098265895953757,3.84971098265896,2.6011560693641615
SF,11.571428571428571,5.4642857142857135,3.8571428571428568,2.25
PF,4.0529801324503305,1.9072847682119207,2.384105960264901,1.6688741721854305
PF,6.300000000000001,2.6999999999999997,1.5,0.8999999999999999
PF,2.1971830985915495,1.1830985915492958,2.5352112676056335,1.0140845070422533
PG,12.041811846689894,6.522648083623694,7.024390243902439,3.5121951219512195
PF,4.2030456852791875,2.1928934010152283,1.8274111675126905,1.0964467005076142
PF,2.0952380952380953,0.761904761904762,2.0952380952380953,0.9523809523809524
C,8.059701492537313,3.223880597014925,2.417910447761194,1.880597014925373
PF,18.647482014388487,9.582733812949641,2.719424460431655,3.237410071942446
SG,10.4625,2.8125,4.5,2.475
PF,9.925233644859814,6.560747663551402,1.6822429906542058,2.355140186915888
PG,6.530232558139535,2.344186046511628,5.525581395348837,1.6744186046511629
PG,7.9646017699115035,3.1858407079646014,5.734513274336282,2.5486725663716814
PF,8.530120481927712,1.5903614457831328,2.602409638554217,2.313253012048193
PG,11.626062322946177,9.484419263456092,9.484419263456092,4.895184135977337
C,10.909090909090908,4.8311688311688314,2.3376623376623376,2.025974025974026
C,10.369565217391305,4.5,2.1521739130434785,1.565217391304348
PF,11.008264462809919,5.355371900826446,1.4876033057851241,2.0826446280991737
C,6.888086642599277,2.9891696750902526,2.4693140794223822,1.6895306859205779
C,13.325373134328359,5.91044776119403,5.802985074626866,2.794029850746269
C,11.397683397683398,2.501930501930502,2.362934362934363,1.38996138996139
C,11.907692307692306,2.769230769230769,3.6000000000000005,1.9384615384615385
SG,8.547945205479454,2.3013698630136985,3.616438356164384,2.4657534246575343
SG,4.0,2.571428571428571,3.1428571428571432,1.4285714285714286
C,7.280898876404494,6.876404494382022,2.292134831460674,2.4269662921348316
C,9.267326732673267,5.346534653465347,2.01980198019802,1.7821782178217822
PF,5.666666666666666,1.6666666666666665,2.833333333333333,2.5
PF,2.25,2.5714285714285716,0.9642857142857143,1.6071428571428572
PF,7.648351648351648,3.5604395604395607,4.747252747252747,1.5824175824175821
PF,15.709090909090909,10.363636363636363,6.4363636363636365,3.709090909090909
PF,9.697959183673468,3.23265306122449,2.204081632653061,1.3224489795918366
PG,10.760147601476014,3.7195571955719555,5.446494464944649,3.055350553505535
SF,6.486486486486487,2.5945945945945947,2.3783783783783785,1.837837837837838
PG,3.882352941176471,1.7647058823529413,4.588235294117648,0.7058823529411765
SF,4.242857142857143,1.9285714285714286,2.314285714285714,0.9
PG,3.170984455958549,2.051813471502591,5.595854922279792,1.6787564766839378
PG,5.538461538461538,4.673076923076923,6.75,2.769230769230769
SF,4.171673819742489,1.2360515021459226,1.8540772532188838,0.9270386266094419
C,11.374592833876221,2.9315960912052117,1.6416938110749186,1.7589576547231272
SG,10.085603112840467,3.3618677042801552,1.8210116731517512,0.8404669260700388
PF,12.370656370656373,4.308880308880309,1.38996138996139,1.945945945945946
PG,10.124999999999998,4.0,7.625,3.5
PG,5.09433962264151,1.3584905660377358,6.452830188679246,2.490566037735849
C,9.11392405063291,3.1898734177215187,1.8227848101265822,1.8227848101265822
SG,5.488789237668161,1.1300448430493273,2.7443946188340806,1.452914798206278
PF,6.662983425414365,4.077348066298342,3.480662983425414,1.591160220994475
SG,10.727793696275073,3.919770773638968,3.0945558739255015,1.959885386819484
SF,7.316129032258064,2.5548387096774197,3.7161290322580647,1.9741935483870967
SF,2.7591240875912413,1.1824817518248176,2.89051094890511,1.051094890510949
C,7.394594594594594,1.5567567567567568,1.7513513513513512,1.7513513513513512
SF,5.608040201005026,2.170854271356784,2.8944723618090453,2.170854271356784
PF,8.423076923076923,3.6923076923076925,2.076923076923077,2.5384615384615388
SG,16.893854748603356,7.743016759776537,4.424581005586592,3.1173184357541905
SG,8.231707317073171,2.414634146341464,2.6341463414634148,1.75609756097561
C,9.671641791044776,3.8088418010586533,2.6865671641791042,1.6119402985074625
C,4.8,4.8,4.8,2.4
SF,6.4083769633507845,2.450261780104712,3.9581151832460733,2.638743455497382
PF,1.2607003891050583,2.8015564202334633,1.2607003891050583,0.8404669260700388
PG,3.3600000000000003,1.9199999999999997,3.3600000000000003,1.44
SF,4.351648351648351,2.7692307692307696,1.846153846153846,1.1868131868131868
C,7.090909090909091,3.2727272727272725,2.0,0.9090909090909091
C,8.763157894736844,2.723684210526316,2.25,1.3026315789473686
C,7.488,4.032,2.3040000000000003,1.1520000000000001
C,6.529411764705884,2.823529411764706,2.1176470588235294,1.9411764705882355
PF,7.455621301775149,3.4082840236686396,4.047337278106509,2.3431952662721898
PF,4.309859154929577,2.028169014084507,4.563380281690141,1.267605633802817
SG,6.424242424242424,3.272727272727273,4.6060606060606055,1.9393939393939394
SG,6.424242424242424,1.2121212121212122,4.0,1.4545454545454544
SF,7.48051948051948,4.324675324675325,2.2207792207792205,2.103896103896104
PG,4.114285714285715,3.1304301583203014,3.342857142857143,0.5142857142857143
SF,2.9999999999999996,0.6666666666666666,1.9999999999999998,1.9999999999999998
SG,14.548672566371682,6.265486725663718,4.566371681415929,3.2920353982300887
C,8.03305785123967,4.760330578512397,1.6363636363636365,1.1900826446280992
SG,4.777251184834123,1.5355450236966823,2.3886255924170614,1.5355450236966823
SG,3.9130434782608696,0.6260869565217392,2.9739130434782606,1.7217391304347827
C,9.250000000000002,1.4999999999999998,2.25,0.7499999999999999
C,11.0,4.0,1.7999999999999998,2.4
SF,7.986348122866894,1.8430034129692832,2.4573378839590445,1.720136518771331
SF,5.411042944785276,1.987730061349693,2.319018404907976,0.8834355828220859
PF,6.143344709897611,2.0887372013651877,2.703071672354949,1.9658703071672354
SF,5.101214574898785,4.518218623481782,1.311740890688259,0.728744939271255
PG,11.269565217391305,3.339130434782609,6.156521739130435,2.191304347826087
SG,2.4923076923076923,0.8307692307692307,2.076923076923077,1.5230769230769232
SF,11.838926174496644,3.503355704697986,2.7785234899328857,2.174496644295302
PG,9.040358744394618,2.905829596412556,2.5829596412556053,1.2914798206278026
SG,5.112426035502959,2.3431952662721898,2.1301775147928996,1.4911242603550297
SG,12.626086956521737,4.48695652173913,3.5478260869565217,2.8173913043478263
C,10.429906542056075,4.878504672897196,0.33644859813084116,1.6822429906542058
SG,3.5850622406638997,0.8962655601659749,2.0912863070539416,1.1950207468879668
SF,5.255474452554745,1.8394160583941606,2.3649635036496353,2.102189781021898
SF,4.747252747252747,0.989010989010989,1.5824175824175826,0.7912087912087913
PG,9.072,3.168,5.04,1.7279999999999998
SG,9.0,3.375,3.375,4.5
C,9.29889298892989,3.1881918819188186,1.9926199261992619,1.4612546125461254
SF,3.0,0.9600000000000001,1.8,0.84
PG,7.346938775510204,2.2040816326530615,3.1836734693877555,1.2244897959183674
SG,7.3125,3.3749999999999996,3.09375,1.40625
SF,13.071428571428571,8.571428571428571,7.607142857142857,2.25
SG,4.056338028169014,2.1549295774647885,2.408450704225352,1.267605633802817
PG,2.4657534246575343,2.3013698630136985,5.917808219178083,1.808219178082192
C,13.156146179401993,4.305647840531561,0.9568106312292358,1.4352159468438537
PG,3.5999999999999996,0.3,3.5999999999999996,0.8999999999999999
